InvoiceNo,CustomerID,ProductID,Product,Category,Quantity,UnitPrice,Discount,PaymentMethod,Country,City,CustomerAge,CustomerGender,SignupDate,InvoiceDate,ShippingCost,DeliveryTimeDays,ReturnStatus,CustomerTenure,Device,Revenue,Profit,OrderValue,Year,Month,Day,DayOfWeek,WeekOfYear,CustomerLifetimeDays,ProfitMargin,AvgOrderValue,HighValueCustomer,CohortMonth,OrderMonth
3109,10011,348,Phone,Electronics,5,110.86051459406448,0.023722806292994437,UPI,Canada,Mumbai,33,Male,2023-12-19,2023-10-14,20.403827817238387,3,No,3,Desktop,541.152960404039,131.66013061235412,561.5567882212774,2023,10,14,5,41,-66,0.24329559338278997,1459.6737445427225,0,2023-04,2023-10
1595,10142,363,Phone,Accessories,3,541.57841735907,0.13425086690985244,Card,USA,London,25,Female,2023-03-17,2023-03-07,24.815829825196353,1,No,2,Mobile,1406.613135986847,279.2216482105216,1431.4289658120433,2023,3,7,1,10,-10,0.19850635620193194,3408.1393042882946,0,2023-01,2023-03
2903,10058,339,Monitor,Accessories,5,825.2087383833762,0.03056752619146584,UPI,Canada,London,46,Female,2023-06-25,2023-03-09,36.82042762749714,7,Yes,2,Mobile,3999.920743297079,912.479158865499,4036.741170924576,2023,3,9,3,10,-108,0.22812430981153772,2704.6356171940056,1,2023-02,2023-03
1728,10153,457,Laptop,Accessories,2,119.35224562046626,0.004776080178839581,Card,India,Toronto,40,Male,2023-01-10,2023-07-12,31.445107316296713,1,No,4,Desktop,237.56441945171673,43.42682584418689,269.0095267680134,2023,7,12,2,28,183,0.18280021033626662,1189.003784159761,0,2023-01,2023-07
2365,10108,468,Headphones,Electronics,4,796.0534973198147,0.18485488956377918,UPI,Canada,New York,62,Female,2023-04-27,2023-02-24,19.307269836807027,7,No,3,Desktop,2595.5964639436006,414.6859008906415,2614.9037337804075,2023,2,24,4,8,-62,0.15976516636973356,1651.80146852154,0,2023-02,2023-02
1396,10025,380,Tablet,Electronics,2,815.3405642645171,0.28824882512405653,UPI,USA,Mumbai,48,Male,2023-10-07,2023-06-17,29.92239121405206,4,No,4,Mobile,1160.6392090785696,336.7450904050593,1190.5616002926217,2023,6,17,5,24,-112,0.2901376136279257,2462.8187650520977,0,2023-03,2023-06
1698,10046,359,Laptop,Electronics,2,492.6285200799127,0.27086040702964503,Card,UK,Toronto,57,Male,2023-08-06,2023-01-25,37.88180979632988,9,Yes,1,Mobile,718.3899172333117,88.41802713692559,756.2717270296416,2023,1,25,2,4,-193,0.12307804580198477,1682.2816480615243,0,2023-01,2023-01
4090,10031,487,Phone,Accessories,8,76.16410381027707,0.2090264444806213,Cash,UK,London,31,Male,2023-06-24,2023-05-11,6.905072565612144,7,Yes,4,Mobile,481.9503359500953,81.58393289354997,488.85540851570744,2023,5,11,3,19,-44,0.1692787136100218,1278.4439727940319,0,2023-02,2023-05
3224,10009,487,Monitor,Accessories,1,191.09805422224267,0.028992175249461426,UPI,USA,New York,47,Male,2023-08-22,2023-11-21,5.503968736506685,5,No,2,Mobile,185.55770594440034,51.92234756448493,191.06167468090703,2023,11,21,1,47,91,0.27981779199211865,2573.649059315093,0,2023-01,2023-11
2635,10015,425,Monitor,Electronics,7,713.2777496586937,0.08224921130169004,Card,India,Mumbai,56,Female,2023-09-09,2023-04-12,25.613012258280108,7,Yes,3,Mobile,4582.278521171553,1120.954941147153,4607.891533429833,2023,4,12,2,15,-150,0.24462828611748333,4546.798487176519,1,2023-04,2023-04
1395,10198,210,Tablet,Accessories,5,717.5423860911305,0.09601701806558728,UPI,USA,Toronto,44,Male,2023-10-22,2023-10-09,10.932647801158138,9,Yes,3,Mobile,3243.2305292149695,343.1995959965252,3254.1631770161275,2023,10,9,0,41,-13,0.10582029026459533,2903.90838895423,1,2023-08,2023-10
3492,10144,209,Monitor,Electronics,8,900.388169664312,0.22894501732366834,UPI,India,Mumbai,64,Female,2023-11-18,2023-10-23,34.895493115912146,6,Yes,4,Mobile,5553.990276499921,581.0580999677105,5588.885769615833,2023,10,23,0,43,-26,0.10461993468484942,1809.1680550882843,1,2023-04,2023-10
4304,10150,470,Monitor,Accessories,1,591.0324236234911,0.2406747537705342,Cash,UK,New York,33,Female,2023-01-06,2023-10-21,14.63236053023454,1,Yes,2,Desktop,448.7858405975053,91.23928000336197,463.41820112773985,2023,10,21,5,42,288,0.2033024925249149,1289.8743922165188,0,2023-01,2023-10
4986,10025,472,Laptop,Accessories,7,141.62522035950184,0.11553183689697612,UPI,India,New York,23,Female,2023-01-21,2023-09-20,24.478299805805193,6,Yes,1,Mobile,876.8409895030071,172.60668474921823,901.3192893088124,2023,9,20,2,38,242,0.19685061124600434,2462.8187650520977,0,2023-03,2023-09
1075,10085,382,Headphones,Accessories,5,138.9866073948727,0.1253651989852829,UPI,USA,London,50,Male,2023-03-14,2023-04-30,13.895192159342104,1,No,4,Mobile,607.8126185126254,114.63243126918925,621.7078106719674,2023,4,30,6,17,47,0.18859830773126363,2113.945362050333,0,2023-01,2023-04
1264,10134,352,Tablet,Electronics,4,726.7097102096872,0.0133527117828514,Card,USA,New York,61,Female,2023-11-26,2023-08-19,29.681761358710602,4,No,3,Desktop,2868.024659597831,460.2283388857534,2897.7064209565415,2023,8,19,5,33,-99,0.16046875236780178,2089.605387541751,0,2023-02,2023-08
3502,10013,323,Laptop,Accessories,7,200.10897180574312,0.0867410155256283,Card,USA,Toronto,35,Male,2023-02-05,2023-10-18,10.222405672305602,8,No,2,Desktop,1279.2592146286656,380.3592562290721,1289.4816203009711,2023,10,18,2,42,255,0.29732774396272776,1570.3190183676347,0,2023-01,2023-10
2819,10078,313,Headphones,Accessories,2,341.81778962427325,0.13538555315329198,Cash,India,Mumbai,33,Female,2023-08-21,2023-06-10,6.039808375436611,5,No,3,Desktop,591.0811981967108,91.26143837233766,597.1210065721474,2023,6,10,5,23,-72,0.1543974645966763,1865.6333509340384,0,2023-02,2023-06
1717,10116,477,Laptop,Electronics,1,497.4677667834756,0.03509491391557727,UPI,India,New York,29,Male,2023-08-04,2023-06-10,7.300923714801373,5,Yes,3,Mobile,480.00917833243506,95.0456772019217,487.31010204723646,2023,6,10,5,23,-55,0.1980080412881124,1636.8606134560243,0,2023-02,2023-06
3782,10006,412,Laptop,Accessories,1,44.269580024628176,0.1359802382265064,UPI,India,New York,37,Male,2023-07-25,2023-03-19,47.94162986818895,8,No,3,Mobile,38.24979198669185,6.9223945447351385,86.19142185488079,2023,3,19,6,11,-128,0.18097861936461326,3219.395486351179,0,2023-03,2023-03
4455,10136,371,Monitor,Electronics,1,263.8426464795332,0.2559527436773401,UPI,UK,Toronto,62,Male,2023-02-13,2023-02-07,11.402879837492112,8,No,3,Desktop,196.31139721400618,26.315520258487037,207.7142770514983,2023,2,7,1,6,-6,0.13404988519234842,1515.5427018591542,0,2023-02,2023-02
4635,10114,487,Headphones,Electronics,5,419.7318163371345,0.174396305917516,Cash,Canada,Mumbai,57,Male,2023-04-01,2023-01-28,36.881521391157584,1,Yes,1,Desktop,1732.6606904594446,243.48000165508097,1769.5422118506021,2023,1,28,5,4,-63,0.14052376382505571,2234.644040762402,0,2023-01,2023-01
1850,10175,373,Tablet,Electronics,7,294.04359212334214,0.023678956511523696,UPI,Canada,Mumbai,46,Female,2023-11-12,2023-04-10,8.05667919002718,5,Yes,2,Desktop,2009.566626850729,570.0347714227438,2017.6233060407562,2023,4,10,0,15,-216,0.28366054840195454,1508.8061199860144,0,2023-02,2023-04
4577,10071,312,Tablet,Electronics,2,153.64292091821451,0.0575013956490823,Card,USA,London,47,Female,2023-04-03,2023-10-21,9.867215850583197,5,Yes,4,Mobile,289.6164770676312,78.67603764118803,299.4836929182144,2023,10,21,5,42,201,0.271655944571191,1363.075695726296,0,2023-01,2023-10
2390,10058,321,Headphones,Electronics,8,733.4520126402734,0.14236330504756686,Cash,UK,London,43,Male,2023-12-05,2023-05-04,27.89943131342006,8,Yes,2,Desktop,5032.282880216115,703.5577385384636,5060.182311529535,2023,5,4,3,18,-215,0.13980886116407049,2704.6356171940056,1,2023-02,2023-05
1143,10081,231,Monitor,Accessories,4,816.8847020646252,0.10844614494654362,Card,India,Mumbai,39,Female,2023-03-24,2023-04-02,25.919191856945464,1,No,2,Mobile,2913.1868210396433,801.512445234002,2939.1060128965887,2023,4,2,6,13,9,0.2751325247819027,1453.377599871385,0,2023-04,2023-04
1884,10115,421,Phone,Electronics,3,272.32939662085033,0.10761810586382962,Card,USA,Toronto,50,Male,2023-11-29,2023-09-12,47.82111392479413,7,Yes,2,Mobile,729.0654683564245,103.40862361585393,776.8865822812186,2023,9,12,1,37,-78,0.1418372260161685,776.8865822812186,0,2023-09,2023-09
4140,10166,318,Laptop,Electronics,8,778.9311047141773,0.15878023444307704,Cash,UK,Toronto,56,Male,2023-10-09,2023-04-07,47.517595385933184,7,Yes,4,Mobile,5242.0179303412415,1181.0752035922803,5289.535525727175,2023,4,7,4,14,-185,0.22530926434953943,5289.535525727175,1,2023-04,2023-04
4170,10145,238,Monitor,Electronics,2,397.84249311328756,0.17531877647683722,Card,USA,London,64,Female,2023-01-21,2023-01-06,40.08238891441093,9,Yes,2,Mobile,656.1864679803429,76.28568270071429,696.2688568947538,2023,1,6,4,1,-15,0.11625610466413878,1709.9869196229188,0,2023-01,2023-01
1395,10186,467,Headphones,Electronics,3,516.5520750369227,0.23905847108285733,UPI,UK,New York,46,Male,2023-08-16,2023-06-18,32.094582355730736,2,Yes,4,Desktop,1179.1977772317555,325.54575900859624,1211.2923595874863,2023,6,18,6,24,-59,0.2760739252518236,1749.491036081567,0,2023-03,2023-06
4096,10102,432,Laptop,Accessories,3,858.8810533952898,0.10228996903874539,Cash,UK,Toronto,39,Male,2023-05-10,2023-09-28,25.473214282685497,3,Yes,4,Desktop,2313.078411106562,255.13268728247508,2338.5516253892474,2023,9,28,3,39,141,0.1103000598930934,3516.9420584314985,0,2023-02,2023-09
3995,10016,217,Tablet,Electronics,1,754.9546081663597,0.24163988491217603,Card,Canada,New York,62,Male,2023-06-24,2023-04-18,21.02803404477895,4,Yes,1,Desktop,572.5274635351236,120.79675531147363,593.5554975799025,2023,4,18,1,16,-67,0.21098857785022734,1906.2916662647992,0,2023-04,2023-04
3938,10013,348,Phone,Accessories,6,809.0145142898542,0.10158336873378976,UPI,USA,Toronto,30,Male,2023-04-18,2023-10-26,47.6189396139,1,No,3,Mobile,4360.992567442561,1116.1624899564483,4408.611507056461,2023,10,26,3,43,191,0.25594230503607696,1570.3190183676347,1,2023-01,2023-10
2492,10158,348,Tablet,Electronics,2,154.1082632546297,0.016629896682370148,UPI,India,Mumbai,26,Male,2023-10-10,2023-02-16,32.13089651411085,7,No,4,Desktop,303.0909175176114,37.39140124308947,335.22181403172226,2023,2,16,3,7,-236,0.12336694728213625,3175.3764747180157,0,2023-02,2023-02
4555,10151,325,Headphones,Accessories,1,88.32503731705489,0.16625629530143735,Card,Canada,London,41,Female,2023-03-12,2023-04-09,31.058263745869752,3,No,3,Mobile,73.64044383036014,13.321265666903349,104.69870757622989,2023,4,9,6,14,28,0.1808960535000377,1554.3242325916247,0,2023-01,2023-04
4636,10107,437,Laptop,Electronics,2,895.5366345062273,0.17637069746844436,UPI,Canada,New York,32,Female,2023-02-19,2023-01-14,15.435550479601169,3,Yes,2,Mobile,1475.1804273396413,159.8948512143751,1490.6159778192425,2023,1,14,5,2,-36,0.10839003029801003,1498.903676901721,0,2023-01,2023-01
4222,10187,334,Headphones,Electronics,6,400.07758417967244,0.280362073686558,Cash,India,New York,53,Female,2023-04-05,2023-07-13,7.101401804830088,3,Yes,3,Mobile,1727.466018261306,408.6329770731513,1734.5674200661363,2023,7,13,3,28,99,0.23655051546799183,1079.367572384611,0,2023-07,2023-07
2167,10044,350,Laptop,Accessories,4,302.12208450828723,0.21781839781874232,Card,UK,Mumbai,30,Male,2023-10-06,2023-06-06,47.5334860891795,8,No,3,Desktop,945.2573444601337,152.6495319837156,992.7908305493132,2023,6,6,1,23,-122,0.16148991899227036,1314.2463598068557,0,2023-06,2023-06
3616,10097,435,Monitor,Electronics,6,730.202329176588,0.27533179574833183,UPI,India,Toronto,44,Male,2023-12-03,2023-06-03,19.118086648009424,9,No,3,Mobile,3174.926463748701,672.7003995544414,3194.0445503967103,2023,6,3,5,22,-183,0.211879048927694,2015.3947148917323,1,2023-02,2023-06
2062,10130,423,Phone,Accessories,9,839.6872846482595,0.27250416307290287,UPI,USA,New York,61,Male,2023-05-12,2023-04-25,24.916506049600642,2,No,2,Mobile,5497.821035120045,1575.3811228024729,5522.737541169646,2023,4,25,1,17,-17,0.2865464540840723,2243.7020175982025,1,2023-04,2023-04
3156,10036,402,Monitor,Electronics,8,865.2398294603349,0.18137223307747263,Card,India,Toronto,54,Male,2023-10-03,2023-09-15,10.158797461356809,1,No,2,Desktop,5666.474795548339,913.2749315482091,5676.633593009696,2023,9,15,4,37,-18,0.16117162159896847,1963.309426583294,1,2023-01,2023-09
4764,10170,455,Monitor,Accessories,1,329.67719830272284,0.15832861960093425,Card,UK,Mumbai,24,Male,2023-01-13,2023-05-25,42.66159484591814,9,Yes,4,Desktop,277.4798625815493,30.446615087563938,320.14145742746746,2023,5,25,3,21,132,0.10972549432705554,2586.021855489901,0,2023-01,2023-05
2065,10167,285,Headphones,Electronics,8,855.1681433776405,0.16723229014907998,Card,India,London,25,Male,2023-01-03,2023-10-18,6.243432478516878,6,No,4,Desktop,5697.251330384487,1339.5693727116732,5703.494762863004,2023,10,18,2,42,288,0.2351255535397401,2905.529530566239,1,2023-03,2023-10
2209,10182,349,Phone,Electronics,9,60.11526548685848,0.2934992423031743,Card,UK,New York,54,Female,2023-08-12,2023-01-10,42.52958429445934,9,Yes,1,Mobile,382.24332554050216,98.37728693980159,424.7729098349615,2023,1,10,1,2,-214,0.25736822690283345,2272.7595984489244,0,2023-01,2023-01
3982,10107,434,Laptop,Accessories,6,68.6682616305245,0.23195030752408766,Cash,UK,Toronto,58,Male,2023-06-24,2023-08-02,11.312825575458506,6,Yes,2,Mobile,316.443823369079,92.26670021144663,327.7566489445375,2023,8,2,2,31,39,0.2915737119755152,1498.903676901721,0,2023-01,2023-08
3445,10038,221,Laptop,Electronics,5,631.0488112706713,0.03187977143771875,Card,USA,New York,31,Female,2023-03-31,2023-08-21,44.89538506840184,2,Yes,1,Desktop,3054.6555970065906,401.87102614445877,3099.5509820749926,2023,8,21,0,34,143,0.13156017540513315,2785.658409818378,0,2023-01,2023-08
4294,10014,484,Tablet,Electronics,6,81.84424173323531,0.23352852203441996,Cash,India,Toronto,29,Male,2023-08-29,2023-06-20,37.83976868012708,1,No,2,Mobile,376.3876615454704,67.15809203716374,414.22743022559746,2023,6,20,1,25,-70,0.17842798502322996,973.4380283387828,0,2023-03,2023-06
1633,10119,468,Laptop,Electronics,6,338.1169851399583,0.05116141466946776,Cash,India,Toronto,53,Female,2023-02-04,2023-01-21,12.41016181282873,8,No,3,Mobile,1924.9106511385355,517.4700576258574,1937.3208129513641,2023,1,21,5,3,-14,0.26882809200509494,2886.0770398521227,0,2023-01,2023-01
2156,10003,457,Headphones,Electronics,9,679.3008665219855,0.1342051647016877,Card,USA,Toronto,57,Male,2023-01-14,2023-01-15,30.461809678676065,3,No,1,Desktop,5293.21663663563,1383.5106801588033,5323.678446314306,2023,1,15,6,2,1,0.2613742786537759,2978.079068592042,1,2023-01,2023-01
4234,10092,228,Monitor,Electronics,4,350.5215581331418,0.06313790165296028,Cash,UK,Mumbai,34,Female,2023-07-14,2023-05-06,19.069534145984875,1,Yes,1,Desktop,1313.5614498739565,295.49765602749414,1332.6309840199413,2023,5,6,5,18,-69,0.22495914146677248,1788.6058440859722,0,2023-01,2023-05
2238,10152,412,Monitor,Electronics,2,196.007785811294,0.20687491965996893,Card,India,London,57,Female,2023-11-02,2023-12-07,13.020489451021255,8,Yes,1,Desktop,310.9173817377083,47.842010733154254,323.93787118872956,2023,12,7,3,49,35,0.1538737090405388,739.1684383507621,0,2023-01,2023-12
1732,10140,482,Monitor,Accessories,9,295.7236094167648,0.2631929208579107,Card,USA,New York,46,Male,2023-11-30,2023-12-07,43.66319897349988,1,No,2,Desktop,1961.0212399895029,307.5019715735036,2004.6844389630028,2023,12,7,3,49,7,0.15680705813015552,1651.8324020066102,0,2023-01,2023-12
1234,10160,249,Phone,Accessories,2,468.42382560542313,0.08710856561000428,UPI,UK,London,44,Male,2023-08-01,2023-08-01,23.15852449282532,8,Yes,4,Desktop,855.2401961187679,106.73448870021004,878.3987206115933,2023,8,1,1,31,0,0.12480059892482852,2873.529270375876,0,2023-01,2023-08
4914,10015,294,Laptop,Accessories,9,485.87813824837275,0.024603222362456288,Card,USA,Toronto,18,Female,2023-01-03,2023-07-07,22.934467146442213,1,No,1,Desktop,4265.315733347926,1212.9309690635178,4288.250200494368,2023,7,7,4,27,185,0.2843707347571819,4546.798487176519,1,2023-04,2023-07
3705,10169,287,Headphones,Electronics,2,787.340226720258,0.08954792942248897,UPI,India,Toronto,51,Male,2023-06-28,2023-06-21,12.6449003662979,9,Yes,4,Desktop,1433.6710793328516,192.95249018204484,1446.3159796991495,2023,6,21,2,25,-7,0.13458630292788906,1723.9378024318034,0,2023-05,2023-06
1750,10107,243,Phone,Accessories,8,755.1501648428823,0.20170855737965832,Cash,USA,London,21,Male,2023-02-09,2023-09-04,22.23795542386004,9,Yes,2,Desktop,4822.639315899307,1034.8290208703593,4844.8772713231665,2023,9,4,0,36,207,0.21457732023598128,1498.903676901721,1,2023-01,2023-09
3635,10125,477,Tablet,Electronics,9,467.68144846501247,0.09862803826633498,UPI,Canada,London,41,Male,2023-06-13,2023-01-05,44.22275808479826,9,Yes,1,Mobile,3793.9945020241526,822.804662858447,3838.217260108951,2023,1,5,3,1,-159,0.21687028339642256,2984.8161793496265,1,2023-01,2023-01
4080,10193,370,Headphones,Electronics,9,848.754002116796,0.08343365026614102,Cash,UK,New York,38,Female,2023-11-03,2023-08-19,21.340791972033617,3,Yes,2,Mobile,7001.454217879761,1217.700536829561,7022.795009851795,2023,8,19,5,33,-76,0.17392108823905378,2296.9305727415153,1,2023-01,2023-08
4145,10054,388,Headphones,Electronics,9,131.95239581956793,0.05533055717527948,Card,Canada,Toronto,50,Male,2023-08-23,2023-07-20,47.82216031249046,4,Yes,4,Mobile,1121.862566144324,191.28170966979795,1169.6847264568146,2023,7,20,3,29,-34,0.17050369220109102,1940.9416434274935,0,2023-02,2023-07
1953,10169,383,Headphones,Electronics,2,270.24628322432346,0.14925492806233007,Cash,Canada,London,24,Female,2023-09-14,2023-05-29,47.583900464377436,5,Yes,4,Mobile,459.82138732512993,107.46838956670956,507.4052877895074,2023,5,29,0,22,-108,0.23371768371165594,1723.9378024318034,0,2023-05,2023-05
3539,10033,202,Monitor,Accessories,4,831.4169342322065,0.08278464844715627,Cash,UK,Mumbai,18,Female,2023-12-26,2023-03-13,11.520439668830571,6,Yes,1,Mobile,3050.353502475123,541.924447641239,3061.8739421439536,2023,3,13,0,11,-288,0.17765955558970778,2093.471672116044,0,2023-02,2023-03
3960,10157,390,Headphones,Electronics,7,390.43415785363004,0.21930310474184495,Card,UK,Toronto,58,Male,2023-04-26,2023-08-14,12.97900640851902,9,No,4,Mobile,2133.6751438734295,322.2341891043,2146.6541502819487,2023,8,14,0,33,110,0.15102307866760015,1733.5522609619425,0,2023-05,2023-08
4324,10012,317,Laptop,Accessories,2,981.5579276179653,0.022986720597660815,Cash,USA,Toronto,20,Female,2023-02-21,2023-03-15,43.820333164935015,4,Yes,3,Mobile,1917.9902595707842,344.9051694549113,1961.8105927357192,2023,3,15,2,11,22,0.17982634048000617,2381.769894872753,0,2023-02,2023-03
4301,10140,218,Headphones,Electronics,1,476.9282158972787,0.19920990993339527,Card,UK,New York,61,Male,2023-05-22,2023-11-03,22.674241351612363,6,Yes,3,Mobile,381.9193889636869,99.88430033460212,404.59363031529927,2023,11,3,4,44,165,0.2615324155331092,1651.8324020066102,0,2023-01,2023-11
2542,10017,222,Monitor,Accessories,3,796.0969105044888,0.07126800437033096,UPI,Canada,Mumbai,32,Male,2023-03-27,2023-06-18,5.196829202735421,1,No,1,Mobile,2218.082017222344,650.5538979940973,2223.2788464250793,2023,6,18,6,24,83,0.2932956910262371,1845.723836886662,0,2023-02,2023-06
2197,10159,229,Headphones,Accessories,4,414.2609005547245,0.14678377831548092,Card,Canada,New York,48,Female,2023-02-15,2023-09-06,17.324231886741693,2,No,2,Mobile,1413.8164814517133,321.20503158490357,1431.140713338455,2023,9,6,2,36,203,0.22719004609076898,3012.992431667733,0,2023-01,2023-09
2676,10095,494,Tablet,Accessories,8,436.4544486811818,0.08582697660937817,Card,India,Mumbai,33,Female,2023-11-28,2023-10-07,31.893304693800197,8,No,2,Mobile,3191.9590633853036,818.4829253722796,3223.8523680791036,2023,10,7,5,40,-52,0.25642024509682126,1862.8198283528861,1,2023-04,2023-10
2191,10122,307,Tablet,Accessories,6,395.2254843384998,0.21683060280323868,Cash,UK,New York,27,Female,2023-08-26,2023-06-01,40.96696846819856,4,No,2,Desktop,1857.1710259570855,383.6264814635849,1898.137994425284,2023,6,1,3,22,-86,0.20656497226252202,1844.5432604749508,0,2023-01,2023-06
3217,10038,480,Monitor,Accessories,2,724.6941081005955,0.283592112075491,UPI,Canada,Mumbai,46,Female,2023-01-10,2023-08-12,11.00248776919668,7,Yes,3,Mobile,1038.353150751367,233.5927307261547,1049.3556385205636,2023,8,12,5,32,214,0.22496462841868756,2785.658409818378,0,2023-01,2023-08
2416,10045,327,Laptop,Accessories,9,556.5675263787946,0.27512303384094394,Card,India,Mumbai,23,Female,2023-06-01,2023-08-13,9.97436139875309,4,Yes,4,Desktop,3630.986819856999,1080.6446074831028,3640.961181255752,2023,8,13,6,32,73,0.29761733134731194,1533.1713637498128,1,2023-02,2023-08
3993,10028,428,Laptop,Electronics,2,944.9025491410017,0.17502786454322733,UPI,India,Mumbai,46,Male,2023-03-02,2023-02-07,46.49416941075492,9,No,3,Mobile,1559.0365475268006,292.6058613917776,1605.5307169375556,2023,2,7,1,6,-23,0.1876837729403823,1891.9812460275123,0,2023-02,2023-02
3842,10189,310,Phone,Accessories,5,265.8725102034227,0.13878309097709352,UPI,USA,London,34,Female,2023-01-18,2023-02-13,38.80167655201622,9,Yes,4,Desktop,1144.8695071577642,129.65754716554483,1183.6711837097805,2023,2,13,0,7,26,0.11325093939084001,1202.092273637818,0,2023-01,2023-02
3681,10061,335,Monitor,Electronics,4,118.55147744177546,0.24549015283181452,Cash,Canada,Toronto,39,Male,2023-03-27,2023-07-04,31.54008203501353,4,No,3,Mobile,357.79302850462636,104.26138353575563,389.3331105396399,2023,7,4,1,27,99,0.2914013835638709,1593.0100285361386,0,2023-01,2023-07
2217,10184,385,Headphones,Accessories,7,405.3962553972309,0.20499790878831897,Card,USA,Mumbai,41,Male,2023-05-17,2023-08-29,39.61340554981676,8,Yes,2,Desktop,2256.036095671283,583.438783257846,2295.6495012211,2023,8,29,1,35,104,0.25861234418070955,2930.004441825764,0,2023-04,2023-08
2540,10015,343,Monitor,Electronics,8,624.3784534938404,0.055069234265079856,Cash,Canada,London,34,Female,2023-08-18,2023-11-27,24.29844625879873,6,Yes,2,Mobile,4719.955281346559,847.9969530172067,4744.253727605357,2023,11,27,0,48,101,0.17966207357271427,4546.798487176519,1,2023-04,2023-11
3076,10183,271,Phone,Accessories,5,863.5829581771851,0.24627576408390006,Card,USA,London,38,Female,2023-05-08,2023-12-17,39.1305086289107,1,Yes,2,Desktop,3254.517026511321,964.8959884062928,3293.647535140232,2023,12,17,6,50,223,0.29647901072455374,2459.7131068616527,1,2023-01,2023-12
4236,10120,328,Monitor,Accessories,5,359.2729489467211,0.12866531681841306,UPI,USA,New York,28,Female,2023-04-14,2023-07-29,21.731134607354107,7,Yes,1,Mobile,1565.2349057310284,264.69241409782927,1586.9660403383825,2023,7,29,5,30,106,0.16910715006972524,3122.185045498022,0,2023-04,2023-07
2445,10009,460,Monitor,Electronics,2,660.7110161019724,0.05669569799135253,Card,UK,Toronto,24,Female,2023-07-05,2023-01-23,15.984255762167106,1,Yes,1,Desktop,1246.5030877469906,217.42010344210368,1262.4873435091577,2023,1,23,0,4,-163,0.17442403920160574,2573.649059315093,0,2023-01,2023-01
3386,10157,202,Phone,Accessories,8,363.19470740275466,0.08453920511894773,Card,USA,Toronto,59,Female,2023-06-27,2023-05-04,37.80560395818359,3,No,4,Mobile,2659.924124284136,590.3602395648699,2697.729728242319,2023,5,4,3,18,-54,0.22194627063798417,1733.5522609619425,0,2023-05,2023-05
4719,10152,303,Laptop,Accessories,2,624.875191334569,0.0802581090745027,UPI,UK,New York,56,Male,2023-12-23,2023-03-27,23.885253147077073,8,Yes,1,Desktop,1149.4477801409769,178.0143768148485,1173.333033288054,2023,3,27,0,13,-271,0.15486947723107133,739.1684383507621,0,2023-01,2023-03
2519,10102,423,Headphones,Accessories,6,887.1117880900379,0.15576209238103803,UPI,India,Toronto,22,Male,2023-01-06,2023-02-12,49.16196969467877,9,Yes,3,Desktop,4493.600398807497,1077.180260716551,4542.762368502176,2023,2,12,6,6,37,0.23971429702614655,3516.9420584314985,1,2023-02,2023-02
2388,10083,209,Phone,Electronics,8,246.73048941422084,0.07031102720336264,Card,Canada,New York,61,Male,2023-12-07,2023-02-09,20.726833203864544,3,Yes,3,Desktop,1835.0609220889485,239.60401615069316,1855.787755292813,2023,2,9,3,6,-301,0.1305700607901012,2613.2802426810276,0,2023-02,2023-02
2856,10132,430,Tablet,Accessories,6,416.15680926489836,0.03706994622047285,Cash,India,London,38,Female,2023-11-03,2023-10-30,46.477733923897965,1,Yes,4,Desktop,2404.3793923569897,292.38470957920435,2450.8571262808878,2023,10,30,0,44,-4,0.12160506387163071,1353.1466186924708,0,2023-01,2023-10
2365,10064,418,Laptop,Electronics,4,993.3998925011516,0.03710725518412822,Card,Canada,London,35,Female,2023-02-05,2023-06-18,46.98331468551858,1,Yes,4,Desktop,3826.1501967609033,791.9197384530252,3873.133511446422,2023,6,18,6,24,133,0.20697560151283112,2380.062639211501,1,2023-01,2023-06
1499,10176,265,Tablet,Accessories,4,871.1858876844716,0.17498285914172898,UPI,India,Mumbai,52,Male,2023-11-23,2023-06-24,15.883382617913576,7,No,2,Desktop,2874.9731608540706,606.9032016669868,2890.856543471984,2023,6,24,5,25,-152,0.21109873647888022,2068.1324606578996,0,2023-03,2023-06
2680,10002,311,Laptop,Accessories,6,573.347060738278,0.22042778665481358,Cash,Canada,New York,37,Female,2023-12-22,2023-01-20,40.9199531714606,5,Yes,1,Desktop,2681.7926229281784,325.384618078977,2722.712576099639,2023,1,20,4,3,-336,0.12133101392593815,1889.2530815769592,0,2023-01,2023-01
1510,10172,212,Headphones,Electronics,4,526.2950400171899,0.09645990265150224,UPI,USA,London,32,Female,2023-10-08,2023-04-19,24.48835273150543,1,No,2,Desktop,1902.114686764653,557.006234061944,1926.6030394961585,2023,4,19,2,16,-172,0.2928352522262302,1182.235004958257,0,2023-02,2023-04
4398,10141,285,Headphones,Accessories,8,298.9083746585874,0.010395212944205123,UPI,Canada,London,22,Female,2023-10-27,2023-07-12,46.28861272536566,6,Yes,1,Mobile,2366.409267625641,507.96709867607024,2412.6978803510065,2023,7,12,2,28,-107,0.21465733152141675,1303.3204510999954,0,2023-02,2023-07
1216,10119,433,Monitor,Accessories,9,526.8652391396588,0.03816746608110322,Cash,Canada,New York,30,Male,2023-01-14,2023-09-01,25.255592268585747,6,Yes,1,Mobile,4560.805151959352,593.8487495771597,4586.060744227938,2023,9,1,4,35,230,0.13020699849938522,2886.0770398521227,1,2023-01,2023-09
